feature_index,mean_abs_shap
2492,2.245801156177764
437,2.239170521980572
4719,2.223754511588181
4310,2.2047604326561254
5623,2.1442400069024328
2130,2.13406995264289
664,2.1106997384375483
801,2.0861057865895107
5229,2.076709041527077
2645,2.073219155243728
2510,2.0584209490656007
4465,2.045332535775251
3922,2.0311193480396046
4468,2.026992427465885
1510,2.024792286222305
4555,2.0152931918340826
3453,2.011213544563002
4290,1.9835817480795046
1553,1.9820715605252854
4131,1.9699234219018824
2018,1.9508897192051866
4691,1.9476099576366572
1394,1.9464160710363991
2779,1.9349615799819648
2137,1.9167353746494666
792,1.9036306884722385
2318,1.877517037374065
962,1.8496858364297009
4704,1.81801613815341
1513,1.817367666646053
179,1.8119636843237905
2852,1.7991397120974841
3085,1.7077811953928541
1554,1.6757051117541746
1281,1.6707924245319106
2017,1.6707654495686033
363,1.6695719778583151
4347,1.668334874708122
2321,1.6675076485970095
1355,1.663618039899997
4174,1.6518112101768339
2051,1.65099106964361
3013,1.6509168528534137
261,1.6388486106042144
2734,1.638347613751241
1725,1.6219593420323897
2493,1.6093351049016458
3473,1.6028086483152282
1371,1.5943833011570336
849,1.5896892119891604
4996,1.5737405893632879
5183,1.5684277656811851
4476,1.5663289442856134
3903,1.5628867885142217
4890,1.5527016492717431
3356,1.5458663185787465
2885,1.5456767714084845
393,1.5448530928048545
2305,1.541489039201004
5504,1.5356770336836334
4044,1.5288833337120737
846,1.5284064146780523
1746,1.5242380273690979
606,1.5187216505795693
5243,1.5094736015577275
2937,1.5022522323519125
2145,1.4922768921883118
1596,1.4821593223808365
5564,1.4803715354662783
3162,1.4116298771221405
5165,1.4107059589349125
3411,1.3983758676553197
3197,1.3880253800566615
1913,1.3723223684578532
5232,1.3712036321989136
2789,1.3687492660247016
1218,1.3663873722865394
1652,1.3416869464933283
822,1.340929133984961
1813,1.3390778029308446
4655,1.3308667729393044
4243,1.3249910062619554
2219,1.3065863444472892
3735,1.2933954904552987
275,1.2913446637725727
2810,1.2856454283587255
2163,1.275846204834383
4951,1.2732485131440856
672,1.2544700030736133
4263,1.2024366133787037
872,1.1892320736500555
1145,1.178444962991992
1401,1.1501303427416008
3410,1.133182307804505
1636,1.1092986048419367
2989,1.1038060213776135
4765,1.1031720220411296
5037,1.0563182211676685
3840,1.0328499683580947
3242,1.0217572436919165
3736,1.0150937069023687
4933,0.9855988549743872
3066,0.9754845587993859
2886,0.97142800748931
2571,0.964027191929631
740,0.9639619751692983
1878,0.962513396880208
3354,0.9603504751553207
39,0.959082172363632
921,0.9460884390582486
2724,0.9450570070484172
4058,0.9411323341439062
2378,0.9372362256344677
1577,0.9325280500269854
2218,0.9272301121975947
4393,0.9232685413443674
4646,0.9211380582893979
1997,0.9122492579592058
1840,0.9021401944466119
2822,0.8901576712117383
1324,0.8888737200285007
4525,0.8853005468272013
5491,0.874060508628973
4237,0.8727706758859768
1776,0.8661366678811676
268,0.8655257203503117
4294,0.8644496760093391
3230,0.8517165911404583
2567,0.8472437886067645
5407,0.8444911216861749
5094,0.8436773115826013
1110,0.8436764105470107
2420,0.841094730641162
2787,0.8308470948031426
4927,0.8289816928987406
3385,0.8206086276192066
1096,0.8123768961509036
4298,0.8085401398022147
688,0.7973783828768284
2424,0.7934529472193484
5324,0.7617849238408604
1043,0.7454237768086243
1369,0.7444138632403827
5354,0.7376542568729547
1821,0.7281391041542957
33,0.7034983422976048
1561,0.6934811422066796
1767,0.6897621336295401
4560,0.6826935350525248
895,0.6822634652064907
2050,0.6805085644555605
4357,0.6691093949943255
3586,0.6656365730772176
1415,0.658585365349425
1515,0.6580398092456805
345,0.6417100775814737
3111,0.621937131718596
348,0.6116119226513654
1865,0.6066160134440349
3515,0.6043233934348976
327,0.6030896444312317
5112,0.6002829360643589
4999,0.5995248523034509
3094,0.5981066228619578
2752,0.5933429175755557
2643,0.5927787742971128
311,0.5889670358517223
2125,0.5888362521596913
3001,0.5800158746292116
2315,0.5772963367286239
381,0.5718711263145388
220,0.5639127564270057
41,0.5595126306023966
5494,0.5530620846091716
5526,0.5516783389157729
1198,0.5451673472857059
1499,0.5291121223775026
3881,0.5283204493698703
2040,0.5201773148828759
5119,0.5193364603425773
5297,0.516002934637489
5596,0.49688314194416466
1793,0.47945058196470514
4863,0.4769040554084946
2504,0.47546090532636515
5503,0.4703792676896894
3425,0.46554684558116266
4452,0.4630693981235557
3830,0.458461909978614
4425,0.45747373892695087
3919,0.45368368258867253
3337,0.45342018091357295
3538,0.446430117333296
5077,0.44084128000935435
4252,0.43432473427978496
3748,0.4341385245405359
172,0.4339964743178644
3038,0.4322786123413372
2407,0.4249547936124256
2934,0.4121341027827342
3098,0.4042294921056377
0,0.39932573600467935
4593,0.3919314471500302
3146,0.3906045810816121
2322,0.39023565637279306
3923,0.3899182154546722
3718,0.3829146129766603
404,0.3732666182454977
1056,0.37320024049292105
4190,0.36280448027557427
1169,0.36163689408635813
147,0.35757701701835537
1731,0.3541559612070323
4473,0.34998941584414855
5026,0.34751088980203276
5377,0.3378714882331061
290,0.33616600185802664
5255,0.3318365441632902
3278,0.3300341216555742
5487,0.3084062728972819
3804,0.30829116606557705
2946,0.3011564071035472
4485,0.3009697039305289
4025,0.2921214755059405
167,0.29046286633355206
5134,0.2846594912509003
4251,0.2838973857195838
5109,0.2836718933850125
705,0.2824641590054706
2836,0.27931912247541735
925,0.27361422855361595
1277,0.2734583714534839
1695,0.2640612187676594
2042,0.26338799979526784
2043,0.26224352261893424
3547,0.25965319042124624
5050,0.25719735278118383
4616,0.2562141122177307
4824,0.2535720817841286
1707,0.2519657247582193
4429,0.2515062255425626
3274,0.2508382650240887
5341,0.2505046888250444
609,0.2482756498132467
2471,0.24654741805892635
4389,0.24402836584239135
3550,0.24371716327983872
4413,0.24266433811472238
5144,0.24188382951866516
2283,0.23764959332578015
4254,0.23521003935642143
320,0.2314915183445106
2078,0.22935820402970766
1541,0.22735907334685085
2058,0.22571299922910176
5115,0.2256302834023877
2797,0.2172262261644547
4203,0.21672852907270163
203,0.21366424634176853
4726,0.21063456261812466
4087,0.20822841336501038
610,0.20597749169867335
2115,0.20514912039185643
2591,0.20424624587890494
4469,0.19605961644789338
27,0.19555827814159002
3095,0.19291308524031098
4848,0.18845833024795683
1917,0.1874535162673456
1670,0.1870526836896091
5133,0.18704086890361696
1477,0.17901917688348123
2699,0.17689983536215453
5402,0.1739772622446269
5398,0.17101133616620012
3318,0.17055902856573185
1719,0.1703013374710424
2118,0.16811706457952988
706,0.16790679897379132
1895,0.16556706887372982
2059,0.16398283174164616
3816,0.16350911095466197
371,0.1622471278650288
598,0.15788435896440817
4569,0.15616749397163604
1097,0.15433625710635115
5427,0.15133617839635563
1041,0.15000639256115136
4983,0.14853014222519725
4893,0.14578502326500925
3890,0.1448091348238993
4273,0.13691890940428544
4360,0.13135652317587432
5532,0.1306480434751371
3336,0.12888361635502504
353,0.12711396884106402
4819,0.12568920149074383
4864,0.12535247525367607
472,0.12490848897363734
5547,0.12162007334150964
4123,0.1203582806216209
2764,0.11898835040226588
2439,0.11815343948463526
1114,0.11487676688497575
2500,0.1139750803198311
3381,0.11338611010517943
3057,0.11291971571622994
3971,0.11141994787545584
4047,0.11086450646518504
3546,0.10941210830858035
3181,0.1093225427870895
4171,0.10863555577909487
5032,0.10779718654938959
4124,0.10705460772166589
4770,0.10619331730588569
2334,0.10539745755605927
2574,0.1045055649124326
5396,0.10421075898571519
837,0.1038060836345384
4792,0.10357425667773053
2668,0.10272139498593365
4241,0.10136846443773748
2304,0.0994953142116177
1084,0.09939256002766489
4755,0.09920606876572492
4665,0.09822426900490375
3285,0.09813425001374389
1210,0.09746867080314081
880,0.09705922899716127
5540,0.09685424648847832
3527,0.09677169877729742
4401,0.09675423556678071
4350,0.09671605849738489
2228,0.09555034192553162
3011,0.09524028254248172
2559,0.09491726339139452
5575,0.09471429961035414
4195,0.09372613557609102
4489,0.09369794471818677
827,0.09224896140611305
1172,0.0921780114637126
1876,0.09039277853038197
5306,0.08968473330587347
538,0.08943257592867596
2182,0.08941799295836396
946,0.08931146396157882
2517,0.08890634152414674
1412,0.08889344390467155
119,0.08883159364409486
2507,0.0887825623024498
1129,0.08816605711753968
2920,0.08746176091617205
2298,0.08637920724302046
3014,0.085605821302604
2039,0.08519308715718923
3709,0.08513628148670072
3455,0.08433789744505167
3661,0.08385863835041897
4677,0.08231396948843503
3394,0.08175665533482315
2296,0.08008139188205474
2603,0.07972039950799757
106,0.079616051672771
4396,0.07957272680113367
3432,0.07817039973078092
4264,0.07752477885794214
530,0.0775238717380907
134,0.07735132339009536
4992,0.07725156686312164
475,0.07697674171288407
3074,0.07689266938765879
5561,0.0766480943542944
900,0.07582300473123187
4728,0.07553901082136141
710,0.07502992346991358
5088,0.07490323291994332
1060,0.07437939328233792
1330,0.07395809246148832
2415,0.0738080924806659
2038,0.07380232595084354
2985,0.07352579800922232
3606,0.07234984376236972
1104,0.0721955525605841
5056,0.07173874142249684
3930,0.06952972331735002
4143,0.06937857989151075
1139,0.06927735071645169
4511,0.06904828636453306
950,0.0682546464583615
2486,0.06752906021025896
1178,0.06736241213028074
1101,0.06723808121776782
3567,0.06703432168027426
3540,0.0661572270522037
3560,0.06605102142184276
1753,0.06563172782333822
3209,0.06493492066702303
187,0.06447898842249421
4529,0.06444841871927413
4231,0.0643849675657022
331,0.06358650257857115
2208,0.06291086577953522
1443,0.062128412378089116
1222,0.0621081481168461
4844,0.06100330412030569
1025,0.06099246467852644
256,0.06057466060851805
3946,0.06024349967703542
3694,0.059966983484712175
2212,0.059944170509731796
4287,0.05960385959337713
3257,0.05912450574598849
1333,0.05898392311656477
4699,0.05885637597856967
1223,0.05865324016824436
5003,0.057757416499455025
778,0.05770668483742451
1564,0.05744614392569293
2672,0.057362899578698875
3255,0.05699456603951466
4991,0.05631758064188526
1960,0.056247521349383024
2736,0.056050799874173086
3873,0.05568314429224393
3599,0.05563707394446772
2783,0.05527664110108297
2650,0.05515894498745229
2114,0.05500250380876528
5260,0.05483557240695651
67,0.05472111914544896
2606,0.05469547596844496
1888,0.0546606609674099
3493,0.05447708718743769
3984,0.054433960903437474
2352,0.05420075349584115
5211,0.05392937889198994
3866,0.05380292668073442
4232,0.05376069335437437
1720,0.05313994645023652
3514,0.053115941996444004
469,0.0530752817089874
2654,0.052913502131797165
3902,0.05235043683252012
366,0.05179788382893928
4069,0.05151721197810054
3554,0.05143527815848966
3196,0.05111326699416212
3564,0.05089798950704237
432,0.05042846788746998
440,0.05034015510832779
3617,0.049978868531607615
2760,0.04989865381193208
1624,0.04985205145660154
328,0.04978473105299023
5197,0.04969761203764358
2464,0.04937004913270887
4546,0.04902054103638966
3782,0.048990651969992784
3023,0.04896511327657712
2006,0.0489335225147001
670,0.04830162397955679
5194,0.048235209033263886
61,0.04805776549202015
1075,0.04804724111108727
1750,0.04776182136645448
1743,0.04760884695586136
876,0.04704184652779774
3310,0.046806320137329216
853,0.04650480015181469
209,0.04648269093876659
1142,0.046178059218878346
4658,0.04523681914288036
1568,0.044679723289223254
656,0.04434041704269993
4363,0.04371491290381533
4834,0.04337287130494993
2865,0.04246114853049819
2416,0.042175887438785815
1258,0.0417744933516322
976,0.04168369917417223
4427,0.041677803077428514
1486,0.04133077255355316
196,0.041040335302051215
3972,0.04094028848298301
1741,0.04074132798144102
5431,0.0403839999827555
4317,0.04020406373515731
3994,0.040154324229968306
776,0.040079566308925084
5227,0.0398514082207229
2921,0.03944682201361267
4077,0.0394248568691568
4606,0.03911499002618666
410,0.038842898133778225
4899,0.03884207873021847
3523,0.038374497385913295
5299,0.038306355307955946
388,0.03819751492495788
3884,0.0380514963621569
1516,0.038024738479670174
2829,0.03797944274643421
3906,0.03792768309545152
1226,0.037671711669081266
3666,0.037078319321841205
2569,0.037017102372171005
724,0.03654599551694328
1778,0.036506449692223705
20,0.03624320848840846
3015,0.03564481051719757
5574,0.034993424873705464
3444,0.03465348114202543
3474,0.03411672485425491
4734,0.03375301287917511
2139,0.033587070566744565
4422,0.033554426335855
471,0.03349665885861155
675,0.033064205772421036
3107,0.032774676247870387
5357,0.032714065789375975
3018,0.03230018011863964
3962,0.03160226907257135
4702,0.03129684020408162
2634,0.031209430970857356
4362,0.030883339785864057
3349,0.030872915739816476
4111,0.03073155319514012
3770,0.030710610265650307
4160,0.03050585139243787
2708,0.03045724523921555
5549,0.03026006785159364
2020,0.030120745493586742
2340,0.030045831040979597
3012,0.029855673978790777
4178,0.02985248591584676
514,0.029741562512079777
1583,0.029660334054444633
1648,0.029424587343761216
1842,0.02917251155843223
3164,0.029127453094009974
5513,0.028726923202411752
3624,0.028683434447128293
5429,0.028544567309092085
1705,0.028496717794917664
3612,0.028479358500305158
3920,0.02845951732767073
1783,0.028261333123166994
1492,0.028168804908087087
3104,0.028123473490622036
1485,0.027849842604168312
1414,0.027835217183626602
2901,0.027805754417406275
4261,0.027701620254264696
319,0.027643901147653638
4997,0.0275230470175341
2122,0.027515052075631243
743,0.027479183805326397
4486,0.027354041399123848
2841,0.02735266781346894
4889,0.02727075694226263
482,0.027172898717926636
2552,0.02691456857678761
3967,0.026907269795582993
1734,0.026845771678670867
3691,0.026753707324020916
3885,0.02648170069228864
90,0.026478013132806066
3498,0.02637795310349696
4125,0.026327360437862997
3157,0.025965019250167132
711,0.025902210743275672
140,0.025741609856438953
3761,0.025641171297963006
838,0.02561745074930797
3628,0.02561511075739702
2613,0.025579739669277946
1354,0.02554394758507193
1617,0.025457547926462477
5348,0.025451694255552874
1497,0.025373717981802435
215,0.025272389754393255
3779,0.025264276850832913
2325,0.025145570060423412
194,0.024953413566652836
2440,0.02469959519733481
1959,0.024648654511214677
1029,0.024408686077292636
1197,0.02437788060443665
1749,0.023748456787075906
2066,0.023704522632116937
733,0.023659752235421824
635,0.023438702931709417
718,0.023377746883211377
913,0.023256266108396883
2930,0.023127363795758055
5284,0.023112701430616105
5332,0.023015135212964066
3309,0.022896580517958356
2127,0.022790534309767033
580,0.022548866647995533
4271,0.022530539311060145
1204,0.02247617995765121
3958,0.022203475616457836
2249,0.022177380157937104
511,0.02217592302932751
3976,0.021972743083079893
3311,0.021946088613346515
1302,0.021903708947682392
3055,0.02189406936920548
2290,0.02183606250750461
4784,0.021402613352402754
1011,0.02108575002709128
5571,0.020893716505217624
4138,0.020744440421195515
3492,0.020615963835470177
281,0.02060285110250104
3565,0.020529356254430295
615,0.02017245219255512
1200,0.02013307032616108
3314,0.020126648615073035
3625,0.019925974929287417
3448,0.019861624417192657
4545,0.019839124238364085
2625,0.01979060800031637
3290,0.019724672691787817
251,0.019628749975246145
5411,0.019537277411294733
5334,0.019454709202772997
93,0.019264850499309406
4372,0.019111177258798337
3964,0.01901522243139586
3985,0.018905017338352117
2944,0.018212169727867045
2277,0.018115331743073955
3849,0.01789114810002987
1123,0.017786109586460246
5087,0.01770400191249246
1430,0.017689090765299256
3039,0.017628186126350157
5626,0.01760215865086939
4430,0.017339061447666074
5033,0.017309646057344176
4517,0.017182752823756836
2498,0.01710076277844369
79,0.016885835673211474
5521,0.01681488001686466
5186,0.01671999568783614
1953,0.016625868033543288
4479,0.016460639015880137
4984,0.01645813087987014
1890,0.016443290186192287
5590,0.016425140274080638
5006,0.016404549022768448
2566,0.016377379835196416
4394,0.016218060559717383
3970,0.016173556964077157
3931,0.016157889109046284
2160,0.016121552866504654
577,0.01597071483450561
1635,0.015962018339072508
3548,0.015913371396985336
3160,0.015838057309489957
1239,0.015831286472311034
211,0.015759139578498223
3837,0.01575039603795227
5613,0.015660863732741268
3545,0.015631299921231846
4537,0.015435610063084753
1520,0.015389071602298387
1176,0.01525396725831854
5505,0.015182562472473857
2047,0.015139110311775675
491,0.015057186115147786
3387,0.014943956314882772
4177,0.014935817021607997
1511,0.014912720537841201
3712,0.014831669042590548
401,0.01481690896389776
71,0.014803558219929666
5061,0.014768675717011442
396,0.014674980023168416
1410,0.01462998134048223
3239,0.014443071345611755
1777,0.014423585672519237
398,0.014372530698968041
204,0.014267843050126034
4371,0.014263752796124716
3329,0.014134331472408201
2798,0.014100931634909391
2808,0.014062843126387245
964,0.013997487265212282
95,0.013795445175315649
5490,0.013694556656577733
97,0.013527012722832974
3687,0.013517234422330484
2217,0.013457018378668435
5295,0.013317522359320641
1180,0.013286993652231197
3083,0.013269296980497178
3195,0.013128525357908736
484,0.013107777464951148
2979,0.013084217948935306
2281,0.013009267284384016
1696,0.013005077084966949
5530,0.01290976531903599
5444,0.012677070593097192
4901,0.012528311857460662
5328,0.012507516858041379
1822,0.012394229856797766
1656,0.012250609448545485
408,0.01223048837305211
2121,0.012228541789242224
4960,0.012224586115183577
1974,0.012167174885984282
4004,0.012165708100733572
2476,0.011932413849614479
1649,0.011889371790670287
2557,0.011869663998269745
5148,0.011824568689505918
3153,0.011785886586920194
5360,0.011751603629955226
1752,0.011750812366526957
3925,0.011727111844325799
3908,0.011631573240191807
2319,0.011622478404846872
2,0.011602298113490641
542,0.011551414202652823
4936,0.01135623816222524
4915,0.011212671189770351
2060,0.011069291158660325
1682,0.011065119507671658
4998,0.011057845642493857
1294,0.011019407070691139
3951,0.010978625534132157
4561,0.0109724966203835
2502,0.010815633215204849
1422,0.010754818002609513
3948,0.010747800759108913
1574,0.010707983081739104
5618,0.010667443329261986
226,0.010661799543388757
979,0.010655190052620752
3518,0.010644705964296352
447,0.010556618538194836
3273,0.010526501249465251
2105,0.010512952900334794
875,0.010404934387179302
998,0.01038395553034651
3676,0.010355932785001166
2690,0.010320820709828211
146,0.010286480798317043
793,0.010280264366729687
2469,0.010240288830580643
2727,0.010194700204582541
5408,0.010180388976979284
1384,0.010173596542037104
1786,0.01015995060894295
941,0.010156178592518675
497,0.010143751204861363
5063,0.010076856638985304
3774,0.010004820919779129
5479,0.009872274357589927
99,0.009789507866369812
2075,0.00977460970639988
1388,0.00965008970082757
4186,0.009543610487377615
4634,0.009501612104811687
53,0.009466802552909926
5095,0.009353997215246651
3323,0.009351493457122913
4451,0.00933666926185483
2578,0.009253068396754039
5452,0.009243784130825793
51,0.009180907921832935
3101,0.009153302549184708
2499,0.00909444309564602
877,0.009085762804993309
4481,0.00907982300156621
3520,0.009015383222969499
465,0.008995600914147892
785,0.008968275989729175
1296,0.00888991015748922
678,0.008754961277709077
463,0.008627984993823796
867,0.00859544927661324
3511,0.008570386513339414
350,0.008545712796168817
448,0.008481673660858264
2146,0.008450774939616627
3398,0.008432241971036846
1242,0.008371643054093252
985,0.008238554172322434
4830,0.008176925215668401
3185,0.008065603158136102
3419,0.008046693372431302
3981,0.00803940658808525
1044,0.007989097119910481
19,0.007953471384370466
3987,0.007877748908043292
2434,0.007781867794529952
548,0.007753347213596981
1339,0.007753086508517515
1736,0.007706183734736097
5163,0.007682493254322703
5437,0.007659800073439134
1058,0.007655208762600091
5178,0.007616692213644391
3088,0.007604765429715402
5446,0.007539194270342819
2827,0.007456964768050661
2092,0.007404218865858988
4109,0.0073967212440683595
4629,0.007391300680624112
3192,0.007370430157542557
587,0.007343543893456721
5432,0.0073410994008713485
2575,0.007166369399551958
1059,0.007129731795545671
3966,0.007041209727100627
5425,0.007030516516779754
3876,0.007011584243341036
2927,0.00700387078318745
4729,0.006915055802961685
772,0.0069012027638801505
1423,0.0068862503538973385
55,0.006884222742831235
3017,0.006843077293294741
3632,0.006815933805660998
4747,0.006768503384774001
3259,0.006694705268681589
4528,0.006684832135373872
3138,0.006526369432880476
1751,0.006472885615155445
932,0.006467602486101416
2056,0.0063678059569264815
503,0.006347992279223563
1365,0.006322442846529575
2539,0.006228514014596881
166,0.0061608763032406835
4601,0.006135636512251584
2213,0.005986536749617813
4262,0.005983729548339199
4337,0.005975811520941538
4925,0.005915122861774492
3254,0.0059138293546186875
4192,0.00590104614783095
3932,0.00582786132057605
317,0.005812749971553347
539,0.00580218453132638
1766,0.005784738169479121
4795,0.005773790312007538
4250,0.005740820221184273
3529,0.005723662490091503
5096,0.005671377558101756
1518,0.005582600729135695
4500,0.005550226248065153
715,0.005480473056409537
1408,0.005454726593619112
3633,0.005448848535867421
2550,0.00542671853640499
1340,0.005420618491455089
4015,0.005399266945778341
3700,0.005325186274176103
2721,0.005310599832027764
4129,0.005308265594496396
2468,0.0053079800203700385
3343,0.005259901413264351
5572,0.005239801213720711
1247,0.005207787441578246
5455,0.005178597856816287
5310,0.00513529066228766
2593,0.005130209194718893
3409,0.005127795510638083
540,0.0051239858822211826
1343,0.005118634312014411
3302,0.005098682551377956
4244,0.0050701214286042314
4964,0.005034928413793818
4980,0.004996822472639041
3353,0.00497815756882381
1819,0.00489525841967642
76,0.0048862995760809765
329,0.004830649716850091
5372,0.004828028110989332
4344,0.004823171139451538
3836,0.004815383265024571
948,0.004768854520498821
1588,0.004764444564456049
2907,0.004753062329403175
4953,0.004738924665521275
5044,0.004721854191204107
3615,0.004705671509513809
5442,0.004695614492010945
3826,0.00463273905194159
5075,0.0046041436069632746
4222,0.004577753353907788
118,0.004574797403283213
3268,0.004572248123083695
3034,0.004512456457194955
5029,0.00447827024645308
2342,0.004463972943754167
2155,0.004411156606851413
2393,0.004402862343318004
1431,0.004393758419538077
3177,0.0043700742506340455
2512,0.004326723465220521
145,0.004306480900731222
3587,0.004224249401736073
298,0.004200506494122504
2326,0.004160823616189693
4188,0.004142379936643881
5024,0.0041269437741485076
3888,0.004119870546095558
857,0.004113390020322987
1758,0.004009231328583519
3521,0.00398892822082201
3267,0.003968095759382654
1545,0.003934088178020602
1641,0.003929667646364294
5512,0.003926123251499606
380,0.003923542037408044
3914,0.0039081492802789915
2720,0.003906335086560532
111,0.0039001444542356087
2456,0.0038503052093068284
512,0.003813555003332864
1839,0.0037585684924415393
1533,0.0037475999938262976
3955,0.0037446759996680326
464,0.003719410571003061
821,0.0037126401743149046
3551,0.00367958730877973
3045,0.0036727859722569117
2587,0.003661284362101206
1005,0.0036547815719625764
4849,0.0036267044743173013
492,0.00359815549138634
3063,0.0035864113564667275
2589,0.0035820009017691495
3852,0.0035535697708874935
1708,0.0035403498721765765
2754,0.0035262984224186016
1118,0.003513579350376055
1476,0.003510510072916075
4738,0.003451223909974839
660,0.003400305670286852
1032,0.0033068321217208036
4498,0.0032842294454853834
2820,0.0032374605404123535
2545,0.003225648932559383
3722,0.003185650228879364
3147,0.0031838774679502253
2027,0.003164324858149696
591,0.003153077732955683
5557,0.003152541328483238
1325,0.003151031597667311
141,0.0031509458561387186
4278,0.0030838722483899155
368,0.0030829093308605
4885,0.0030808696344103116
2398,0.0030756954616035647
2209,0.003071593450373141
3118,0.0030526426490726714
1556,0.0030276330362579824
873,0.0030274204788454905
4898,0.003007089640974921
2080,0.002992736180051644
4284,0.0029883247001729297
269,0.002965107517248411
3916,0.0029207954377371346
1418,0.0028908445361150543
2320,0.0028861405629360534
5378,0.0028432410827175856
720,0.0028412841283742985
1313,0.002732176539959045
5606,0.0027278680285829555
779,0.0027224789393327066
184,0.00270892029860957
869,0.0026671740044513182
3732,0.0026362496829169407
3374,0.0025833569248042087
2323,0.002556114627984296
4215,0.0025547372081625866
5419,0.0025524353007978437
4720,0.002535897329684352
551,0.0024183380723473715
5270,0.0024131807913507766
5511,0.0023871382315447283
4766,0.0023828117484927707
1321,0.002382334415133693
3937,0.0023731479852421807
4731,0.002358003222660104
1931,0.0023568009507144425
2063,0.0022905851561218983
5313,0.002257787634527033
182,0.002256631235326754
3535,0.0022554579000682944
129,0.0022069787657406996
4790,0.002172168095655391
2618,0.002160993715248636
553,0.00215528227117782
3203,0.0021495187274347613
4684,0.0021493750826741763
997,0.0021045091841430967
250,0.0020991368118254746
4020,0.0020620025219345917
3706,0.002061819040742703
2484,0.0020221151936824404
333,0.0020150395749892213
3537,0.0019981866975826825
3771,0.001972201152684357
47,0.001952588207989312
928,0.0019477608138546384
1576,0.001937011968351191
2279,0.0019366654947511898
1021,0.0019177809549420007
185,0.0019092022258522915
1040,0.0018907896219779196
3811,0.0018873400221162302
2580,0.001871294182433802
4979,0.0018656827925489987
4878,0.001819562617420889
5162,0.0018040981276106246
2413,0.001798717617610641
4027,0.0017987073066955002
4024,0.001797624689001405
1644,0.0017937187342151693
2598,0.0017870938890342577
443,0.0017592867496584233
600,0.0017483463817589446
1578,0.001732856686679655
3874,0.0017250491762567104
1614,0.0017113890715044172
1263,0.0016904513156201465
3741,0.0016882672930400243
1631,0.0016763863035811379
2522,0.0016735577298130193
4666,0.0016650359935129217
42,0.0016473535798442157
4913,0.001642603558743546
748,0.0016358031957357075
5285,0.0016237563672834448
4928,0.0016091610777461914
5440,0.001608910811983197
2380,0.0015904550682488492
1236,0.0015862721489758099
513,0.0015834361898869407
64,0.0015594923957053205
1080,0.0015493309000888782
2031,0.001547824222225401
2314,0.0015465139900043491
4945,0.0015449662290652924
1259,0.0015406381904322763
1182,0.0014794872114629034
1243,0.001470263499197591
3759,0.0014673657643501027
2418,0.0014563556861166816
695,0.0014449124775531537
2933,0.0014328160606832065
1463,0.0014320385963060148
3124,0.0014244536090695524
2207,0.0014066522998822247
5221,0.0013931099049018663
3202,0.0013924603093729312
5416,0.0013826734805070244
5099,0.0013648010321383186
5625,0.0013322851923542088
4054,0.0013223880281039186
3516,0.001317435339516078
4739,0.0013171383190703476
2396,0.0013128380439909253
4304,0.0012952917192490727
44,0.0012823081335009508
4548,0.0012445907611138662
5251,0.0012346007982528225
4450,0.0012335592473722574
4794,0.001231028931949985
4817,0.0012240788682388224
4744,0.0012145038774760701
1009,0.00121173398070736
2103,0.0012040402106304792
2647,0.00119963812914608
843,0.0011956651379829027
5453,0.0011743514049869662
4466,0.00115752284528167
1723,0.0011435350054262434
2432,0.0011405945607818205
3256,0.0011337761312136129
1425,0.0011319052175223384
3749,0.0011172940031766911
4477,0.0011157473366675001
4865,0.0011110054574696314
5201,0.0010878608550083393
1921,0.0010639372990525326
1661,0.0010636152076144312
599,0.0010613756144915772
1916,0.0010589362800298742
973,0.001055369883273525
3853,0.001048444155643645
4435,0.0010369170243570234
3368,0.0010330013125354975
2101,0.0010329548308660804
1573,0.0010269769185137583
2615,0.00102238794343012
1367,0.0010200355348758531
1299,0.0010174668172399357
4002,0.0010156252350210775
4,0.0010136199846206475
2862,0.0010098603387416988
3988,0.0009977077875513584
1724,0.0009840785867014055
4962,0.0009792840668993376
5102,0.0009714054218430112
4782,0.0009658698877725452
1295,0.0009638658173360912
3176,0.0009635475330560334
358,0.0009615697550029194
1810,0.0009523577452686006
4269,0.0009497867674928193
4761,0.0009443058512166329
1615,0.000941158637419908
5021,0.000939143286312554
5584,0.0009359710996063215
3870,0.0009317790039828878
5287,0.0009245235227796335
3025,0.0009201829246294785
70,0.0009150174175162857
2210,0.0009135144022513244
382,0.000909462955358024
164,0.0009040955297610417
5274,0.0009024030000671643
940,0.0008938865004723947
3879,0.0008840146268174476
4320,0.0008766699830651629
1801,0.0008697784479576465
2353,0.0008623841854258506
2663,0.0008608073036712524
3350,0.0008575675505494979
2753,0.0008557204511177557
2174,0.0008517792497737206
4353,0.0008511680093922589
4558,0.0008508678849430351
162,0.0008475664656777172
2874,0.00084750842305692
1151,0.0008229468729949901
2698,0.0008124669423601536
3601,0.0007880503911695898
3926,0.0007730837149117545
4571,0.0007710403687750066
2922,0.0007693427839085701
1686,0.0007692719116995806
287,0.0007624939617707227
4969,0.0007607260854347803
4852,0.0007568350796321918
4853,0.0007527567307661393
5471,0.0007525459491545701
929,0.0007421868633764668
5438,0.0007372341028713512
1061,0.0007358168128809908
516,0.0007286413637073015
2590,0.0007267948320119173
3510,0.0007109576686138419
233,0.0007082804759949862
4565,0.0007057912899786762
360,0.0007030604071096526
3720,0.0007001802418324903
2196,0.0006873888239705592
3026,0.0006870178184487963
3839,0.0006739006271659377
